Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,29,2,0.7455219781693838,0.1630780341491541,29.43504096817337,1326.30171534293,0.9998865726486523
NO2,29,3,0.1907791727305671,1.125466236629683,24.467428327153506,1001.0095357120382,0.9998865726486523
NO2,29,4,0.2028914206164129,0.9844442513044832,22.09212698418423,811.6417880097233,0.9998865726486523
NO2,29,5,0.21667545820243755,0.8459932855080391,21.799036622116372,655.51730181661,0.9998865726486523
NO2,29,6,0.18568174940140245,0.9492818321086526,19.98944808180622,578.0451202042125,0.9998865726486523
NO2,29,7,0.16202539899715976,1.0284297634703248,19.188386377989403,504.7304463082938,0.9998865726486523
NO2,29,8,0.16698580209467223,0.9860475196113155,17.927468887694623,458.33983605608626,0.9998865726486523
NO2,29,9,0.15169454503376653,1.2003642995689172,16.63629524829179,424.4092784224057,0.9998865726486523
NO2,29,10,0.17220816825567684,0.8670735953408506,16.648562110201194,372.8094193427481,0.9998865726486523
NO2,30,2,0.7455052363715157,0.16309025568386143,29.431889614257862,1326.443726142676,0.9999447261302187
NO2,30,3,0.19074549683067488,1.1255760001405335,24.463960063138153,1001.1514890849558,0.9999447261302187
NO2,30,4,0.20456562412858315,0.9995795239618674,22.093069257533557,811.6658815862237,0.9999447261302187
NO2,30,5,0.21664011060295837,0.8460971792157215,21.79436930262199,655.6581202059821,0.9999447261302187
NO2,30,6,0.18563169445159516,0.9493885943146555,19.984578114592125,578.1862539562933,0.9999447261302187
