Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,26,10,0.09095235059907983,0.8849277275102045,28.69876169669098,231.07860172806306,0.9998506046113078
SO2,27,2,0.7894044075517533,0.12783420575803128,35.61646957684311,1210.2239556006343,0.9999033946629106
SO2,27,3,0.7085281495575206,0.1512420346780894,43.03681757328262,691.4088921413564,0.9999033946629106
SO2,27,4,0.39221785914712104,0.5333201084524393,40.15546068850014,525.054502998018,0.9999033946629106
SO2,27,5,0.40619280546233,0.4738518387438411,39.24727249862827,413.44424101310284,0.9999033946629106
SO2,27,6,0.13594654754023378,0.8795528476858344,38.947255298033404,335.3235375354871,0.9999033946629106
SO2,27,7,0.1268895089816936,0.9594488372730238,35.58255860429138,300.8391010502506,0.9999033946629106
SO2,27,8,0.09964605717208141,1.0025040781883212,33.717714515260106,267.18771950432864,0.9999033946629106
SO2,27,9,0.12093772862162813,0.8013818474528386,32.1686844249503,239.59880920659438,0.9999033946629106
SO2,27,10,0.09203700569428758,1.0708660281349764,28.831634254429005,230.12617607847918,0.9999033946629106
SO2,28,2,0.789390333875039,0.12784508217354146,35.61395061733349,1210.3095542806204,0.9999384473810541
SO2,28,3,0.7085063372535085,0.15125798306524055,43.031490164663595,691.4944904867945,0.9999384473810541
SO2,28,4,0.3921662894822022,0.5333498529601786,40.1489451068322,525.1397955020973,0.9999384473810541
SO2,28,5,0.4061392438856486,0.4738857518572487,39.239183596731344,413.529532491496,0.9999384473810541
SO2,28,6,0.1359096093781253,0.8796681425581463,38.93736314088925,335.40878366050345,0.9999384473810541
SO2,28,7,0.12685385268389507,0.9596064589613666,35.5727884580043,300.92209351496996,0.9999384473810541
SO2,28,8,0.09962683005886401,1.0026711149730012,33.7072833360161,267.2707233266692,0.9999384473810541
SO2,28,9,0.12089705757869709,0.8015376557757733,32.15758753671664,239.6817760305729,0.9999384473810541
SO2,28,10,0.0919947876031764,1.0710787102935835,28.82107613923023,230.210601095366,0.9999384473810541
